job_title,company,jobtype,region,working_Exp,edu_level,salary,salary_asist,salary_h,salary_l,salary_a
OM005 數據分析主管職【有季獎金、新人獎勵金4萬元】,OK_忠訓國際股份有限公司,其他金融及輔助業,台北市松山區,2年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
"【數位數據】風險數據分析師(數數發中心, DDT)",國泰世華商業銀行股份有限公司_人力資源部,銀行業,台北市信義區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
"資深數據分析師 DATA PERFORMANCE/ANALYST, SENIOR",馬來西亞商火動娛樂有限公司台灣分公司,網際網路相關業,新北市林口區,2年以上,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
AI數據分析解決方案顧問 (Pre-Sales) (製造業) (台灣),美商訊能集思智能科技股份有限公司台灣分公司,電腦軟體服務業,台北市中正區,2年以上,大學,"月薪50,000元以上",50000以上,50000.0,50000.0,50000.0
【知名外商FMCG公司】▲ 數據分析實習生 Strategy & Insights Analyst Intern_SMS_881,藝珂人事顧問股份有限公司,人力仲介代徵,台北市信義區,經歷不拘,專科,時薪300元,300,48000.0,48000.0,48000.0
AI數據分析解決方案資深顧問 (Pre-Sales) (製造業),美商訊能集思智能科技股份有限公司台灣分公司,電腦軟體服務業,台北市中正區,5年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
AI數據分析解決方案顧問 (Pre-Sales) (製造業) (其他地區),美商訊能集思智能科技股份有限公司台灣分公司,電腦軟體服務業,台北市中正區,2年以上,大學,"月薪55,000元以上",55000以上,55000.0,55000.0,55000.0
BI 數據分析程式設計師/軟體工程師(內湖瑞光路),Advantech_研華股份有限公司,電腦系統整合服務業,台北市內湖區,1年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
數據分析工程師,優擎科技有限公司,藥品／化妝品及清潔用品零售業,台中市西屯區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
Data Analyst  數據分析師,瑞莫科技有限公司,其它軟體及網路相關業,台北市松山區,經歷不拘,大學,"月薪40,000~80,000元",40000~80000,80000.0,40000.0,60000.0
元大銀行-數位金融部-客群經營暨數據分析人員,元大金融控股股份有限公司(元大金控) (元大證券) (元大銀行),金融控股業,台北市松山區,1年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
【新鮮人專區 - 2022 MA儲備幹部計畫】Digital & IT 數據分析與資訊科技,保誠人壽保險股份有限公司_總公司,人身保險業,台北市信義區,經歷不拘,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
(APP)數據分析師_台北-疫情期間採視訊面試,尊博科技股份有限公司,電腦軟體服務業,台北市內湖區,2年以上,學歷不拘,"月薪45,000~69,000元",45000~69000,69000.0,45000.0,57000.0
Data Analyst 數據分析師,品麟國際有限公司,綜合商品批發代理業,台北市中正區,3年以上,大學,"月薪40,000~60,000元",40000~60000,60000.0,40000.0,50000.0
(APP)數據分析師_台中-疫情期間採視訊面試,尊博科技股份有限公司,電腦軟體服務業,台中市西屯區,2年以上,學歷不拘,"月薪45,000~69,000元",45000~69000,69000.0,45000.0,57000.0
Data Analyst 數據分析師 / Business Intelligence 數據分析部門,新加坡商蝦皮娛樂電商有限公司台灣分公司,多媒體相關業,台北市信義區,1年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
[HARU含春] 資深數位廣告行銷暨數據分析-品牌部,春霖國際股份有限公司,醫療器材製造業,台北市中山區,4年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
數據分析設計師,鑫潮國際股份有限公司,工商顧問服務業,台中市西屯區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
[行政]企劃處/數據分析專員,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,醫院,新北市板橋區,經歷不拘,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
數據分析師,鈊象電子股份有限公司,網際網路相關業,新北市五股區,經歷不拘,碩士,"月薪30,000~60,000元",30000~60000,60000.0,30000.0,45000.0
BI 數據分析師,新穎資訊有限公司,電腦軟體服務業,台中市北區,1年以上,大學,"月薪38,000~70,000元",38000~70000,70000.0,38000.0,54000.0
數據分析專員,京站實業股份有限公司,百貨相關業,台北市大同區,2年以上,大學,"月薪34,000~39,000元",34000~39000,39000.0,34000.0,36500.0
營運數據分析工程師【備宿舍】(疫情期間可先視訊面試),上禾紡織有限公司,紡織成衣業,新北市三重區,2年以上,大學,"月薪35,000~60,000元",35000~60000,60000.0,35000.0,47500.0
勤美 [總管理處] 智慧製造數據分析專員,勤美股份有限公司,其他金屬相關製造業,台北市大安區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
【研發中心】數據分析師 (工作地點:泰國曼谷),Millennium Star Trading L.L.C,網際網路相關業,東南亞,經歷不拘,大學,"月薪120,000~200,000元",120000~200000,200000.0,120000.0,160000.0
成本數據分析師,薩摩亞商志強國際企業股份有限公司台灣分公司,鞋類製造業,台中市西屯區,1年以上,大學,"月薪25,250~40,000元",25250~40000,40000.0,25250.0,32625.0
大數據分析暨人工智慧開發工程師_新竹/海外_10510,緯創資通股份有限公司,電腦及其週邊設備製造業,新竹市,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
露天市集-數據分析師(平台產品規劃處),露天市集國際資訊股份有限公司,網際網路相關業,台北市大安區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
總部數位-數據分析師(台北內湖區),喬山健康科技股份有限公司,育樂用品製造業,台北市內湖區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
【資料分析】數據分析工程師 (新竹),智聯服務股份有限公司,電腦系統整合服務業,新竹市,經歷不拘,專科,"月薪50,000~55,000元",50000~55000,55000.0,50000.0,52500.0
2022年【研發替代役】醫學資料科學家/大數據分析,亞迪電子股份有限公司,電腦軟體服務業,新北市三重區,經歷不拘,博士,待遇面議,40000~60000,40000.0,40000.0,40000.0
☆ 數據分析專員 ☆,立瀅管理顧問有限公司,工商顧問服務業,台中市西屯區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
DA 遊戲數據分析師,慧邦科技股份有限公司,網際網路相關業,台北市中正區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
Business Insight Analyst 數據分析專員,美商泰優股份有限公司台灣分公司,網際網路相關業,台北市中山區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
【專案管理師】#流程規劃 #系統維運 #行銷科技MarTech #ERP管理 #數據分析,逗寶國際有限公司,網際網路相關業,台北市信義區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
成功大學人工智能數位轉型研究中心_數據分析師(健康數據統計、分析),國立成功大學_創新數位內容研究中心,大專校院教育事業,台南市東區,2年以上,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
門市組-文書行政 (精通Excel、函數、樞紐分析表、數據分析彙總),瑞亮手機配件有限公司,其他零售業,台南市東區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
風險控管數據分析專員,威盺有限公司,電腦軟體服務業,台北市松山區,經歷不拘,高中,"月薪36,000~42,000元",36000~42000,42000.0,36000.0,39000.0
數據分析研究員,億集創見應用科技股份有限公司,電腦軟體服務業,台中市西區,2年以上,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
數據分析專員,全家便利商店股份有限公司,量販流通相關業,台北市中山區,2年以上,大學,"月薪38,000~41,000元",38000~41000,41000.0,38000.0,39500.0
數據分析師 Data Analyst / Business Intelligence,ViewSonic Corporation_優派國際股份有限公司,電腦系統整合服務業,新北市中和區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
數據分析專員(經營分析與數據運用),全家便利商店股份有限公司,量販流通相關業,台北市中山區,3年以上,碩士,"年薪610,000~690,000元",610000~690000,57500.0,50833.333333333336,54166.66666666667
零碳數據分析經理,今時科技股份有限公司,網際網路相關業,台北市南港區,2年以上,大學,"年薪500,000~1,500,000元",500000~1500000,125000.0,41666.666666666664,83333.33333333333
資料庫、BI數據分析師,集雅社影音家電_集雅社股份有限公司,百貨相關業,高雄市苓雅區,1年以上,大學,"月薪50,000~60,000元",50000~60000,60000.0,50000.0,55000.0
行銷專員 / 熟電商經營操作 / 數據分析 / 月薪40000至45000元 - 新鮮屋FRESCO,台灣瓦克國際股份有限公司,綜合商品批發代理業,台北市大安區,4年以上,專科,"月薪40,000~45,000元",40000~45000,45000.0,40000.0,42500.0
科服處-技術研發部資料科學組_Data Analyst 資深資料工程師(數據分析組),全球快遞_全球商務科技股份有限公司,快遞服務業,台北市中山區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
Tableau BI 商業數據分析師,三井住友海上集團_明台產物保險股份有限公司_數位暨資訊科技處,產物保險業,台北市大安區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
智能製造數據分析軟體/演算法工程師_智能解決方案新事業發展部(南科),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,其他電子零組件相關業,台南市善化區,3年以上,大學,"月薪50,000元以上",50000以上,50000.0,50000.0,50000.0
A05-CRM數據分析專員,雄獅旅行社股份有限公司,旅遊服務業,台北市內湖區,1年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
數據分析助理/工讀,宇泰華科技股份有限公司,電腦軟體服務業,台北市南港區,經歷不拘,高中,時薪168元,168,26880.0,26880.0,26880.0
雲端數據分析師_資料科學家,銓鍇國際股份有限公司,網際網路相關業,新北市中和區,經歷不拘,專科,待遇面議,40000~60000,40000.0,40000.0,40000.0
資料庫與數據分析師 Data and Analytics Engineer (TRA - DIGI ADOPTION - TAIPEI),艾奕康工程顧問股份有限公司,建築及工程技術服務業,台北市信義區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
AB20649 2022校園徵才~影像辨識與數據分析工程師(智慧製造),華碩電腦股份有限公司,電腦及其週邊設備製造業,台北市北投區,經歷不拘,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
市場調查-數據分析,Royce Tech Ltd,電腦軟體服務業,台北市信義區,1年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
數據分析部-市場數據分析師,優睿數位行銷有限公司,網際網路相關業,台北市內湖區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
Business Intelligence Analyst 數據分析師,宇泰華科技股份有限公司,電腦軟體服務業,台北市南港區,2年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
數據分析師 Data Analyst,香港商台灣偉門智威有限公司台灣分公司,廣告行銷公關業,台北市南港區,1年以上,大學,"月薪35,000~50,000元",35000~50000,50000.0,35000.0,42500.0
25資料數據分析師,新代科技股份有限公司,自動控制相關業,新竹市,經歷不拘,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
RD20427 數據分析工程師,華碩電腦股份有限公司,電腦及其週邊設備製造業,台北市北投區,經歷不拘,大學,"月薪30,000元以上",30000以上,30000.0,30000.0,30000.0
【專案管理主管】#流程規劃 #系統維運 #行銷科技 #ERP管理 #數據分析,逗寶國際有限公司,網際網路相關業,台北市信義區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
數據分析運用工程師,眾匯智能健康股份有限公司,其他醫療保健服務業,台北市南港區,經歷不拘,碩士,待遇面議,40000~60000,40000.0,40000.0,40000.0
數據分析/處理人員(台北)，顧客智識與消費行為研究組，顧問服務部,STORM CRM Consulting Inc._伺動行銷科技股份有限公司,廣告行銷公關業,台北市大安區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
Data Analyst Specialist 數據分析專員,福士股份有限公司,汽機車及其零配件用品／批發業,苗栗縣後龍鎮,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
用戶數據分析與經營專員(數位事業部/國際發展組),TVBS_聯利媒體股份有限公司,電視業,台北市內湖區,3年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
Data Analyst 數據分析師 (Data Support Team) / Business Intelligence 數據分析部門,新加坡商蝦皮娛樂電商有限公司台灣分公司,多媒體相關業,台北市信義區,1年以上,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
【中部IT人才需求】 雲端系統/ 數據分析/ IT Infra/ MES/ 資訊主管 歡迎投遞履歷,精英人力資源股份有限公司,人力仲介代徵,台中市西屯區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
數據分析師,威亘企業有限公司,綜合商品批發代理業,台北市大安區,經歷不拘,大學,待遇面議,40000~60000,40000.0,40000.0,40000.0
商品部-數據分析專員,全聯福利中心_全聯實業股份有限公司,量販流通相關業,台北市中山區,經歷不拘,大學,"月薪30,000~45,000元",30000~45000,45000.0,30000.0,37500.0
